(D20.12,I5,F5.1)
  0.245227500000D+07 4514  1.0
(I5,4F10.5)
54766   0.19526   0.15789  33.00000 -33.52020    08-10-27
54767   0.19338   0.15676  33.00000 -33.52170    08-10-28
54768   0.19113   0.15574  33.00000 -33.52301    08-10-29
54769   0.18846   0.15438  33.00000 -33.52409    08-10-30
54770   0.18576   0.15295  33.00000 -33.52497    08-10-31
54771   0.18257   0.15141  33.00000 -33.52570    08-11-01
54772   0.17947   0.14969  33.00000 -33.52632    08-11-02
54773   0.17646   0.14847  33.00000 -33.52694    08-11-03
54774   0.17339   0.14769  33.00000 -33.52759    08-11-04
54775   0.16977   0.14669  33.00000 -33.52831    08-11-05
54776   0.16654   0.14562  33.00000 -33.52916    08-11-06
54777   0.16386   0.14469  33.00000 -33.53019    08-11-07
54778   0.16089   0.14385  33.00000 -33.53143    08-11-08
54779   0.15771   0.14300  33.00000 -33.53289    08-11-09
54780   0.15406   0.14219  33.00000 -33.53451    08-11-10
54781   0.15040   0.14111  33.00000 -33.53618    08-11-11
54782   0.14668   0.14027  33.00000 -33.53779    08-11-12
54783   0.14256   0.13926  33.00000 -33.53920    08-11-13
54784   0.13850   0.13797  33.00000 -33.54031    08-11-14
54785   0.13448   0.13684  33.00000 -33.54117    08-11-15
54786   0.13088   0.13614  33.00000 -33.54193    08-11-16
54787   0.12697   0.13572  33.00000 -33.54278    08-11-17
54788   0.12331   0.13547  33.00000 -33.54387    08-11-18
54789   0.12062   0.13507  33.00000 -33.54528    08-11-19
54790   0.11852   0.13515  33.00000 -33.54694    08-11-20
54791   0.11704   0.13550  33.00000 -33.54877    08-11-21
54792   0.11538   0.13596  33.00000 -33.55064    08-11-22
54793   0.11336   0.13626  33.00000 -33.55247    08-11-23
54794   0.11094   0.13666  33.00000 -33.55417    08-11-24
54795   0.10773   0.13733  33.00000 -33.55570    08-11-25
54796   0.10446   0.13714  33.00000 -33.55708    08-11-26
54797   0.10125   0.13658  33.00000 -33.55832    08-11-27
54798   0.09832   0.13620  33.00000 -33.55939    08-11-28
54799   0.09513   0.13590  33.00000 -33.56033    08-11-29
54800   0.09169   0.13559  33.00000 -33.56119    08-11-30
54801   0.08825   0.13533  33.00000 -33.56209    08-12-01
54802   0.08462   0.13523  33.00000 -33.56306    08-12-02
54803   0.08046   0.13512  33.00000 -33.56412    08-12-03
54804   0.07602   0.13509  33.00000 -33.56530    08-12-04
54805   0.07186   0.13517  33.00000 -33.56665    08-12-05
54806   0.06810   0.13534  33.00000 -33.56819    08-12-06
54807   0.06463   0.13512  33.00000 -33.56983    08-12-07
54808   0.06154   0.13460  33.00000 -33.57152    08-12-08
54809   0.05910   0.13435  33.00000 -33.57312    08-12-09
54810   0.05660   0.13481  33.00000 -33.57449    08-12-10
54811   0.05369   0.13498  33.00000 -33.57562    08-12-11
54812   0.05041   0.13449  33.00000 -33.57649    08-12-12
54813   0.04730   0.13444  33.00000 -33.57715    08-12-13
54814   0.04479   0.13433  33.00000 -33.57785    08-12-14
54815   0.04277   0.13450  33.00000 -33.57877    08-12-15
54816   0.04006   0.13486  33.00000 -33.57992    08-12-16
54817   0.03691   0.13506  33.00000 -33.58125    08-12-17
54818   0.03367   0.13556  33.00000 -33.58269    08-12-18
54819   0.03054   0.13598  33.00000 -33.58413    08-12-19
54820   0.02751   0.13659  33.00000 -33.58551    08-12-20
54821   0.02446   0.13735  33.00000 -33.58673    08-12-21
54822   0.02121   0.13814  33.00000 -33.58774    08-12-22
54823   0.01796   0.13859  33.00000 -33.58858    08-12-23
54824   0.01451   0.13904  33.00000 -33.58921    08-12-24
54825   0.01081   0.13945  33.00000 -33.58961    08-12-25
54826   0.00674   0.13989  33.00000 -33.58985    08-12-26
54827   0.00284   0.14050  33.00000 -33.59005    08-12-27
54828  -0.00105   0.14171  33.00000 -33.59031    08-12-28
54829  -0.00528   0.14305  33.00000 -33.59066    08-12-29
54830  -0.00965   0.14417  33.00000 -33.59115    08-12-30
54831  -0.01337   0.14503  33.00000 -33.59187    08-12-31
54832  -0.01703   0.14617  34.00000 -33.59284    09-01-01
54833  -0.02038   0.14750  34.00000 -33.59403    09-01-02
54834  -0.02321   0.14899  34.00000 -33.59533    09-01-03
54835  -0.02575   0.15071  34.00000 -33.59665    09-01-04
54836  -0.02906   0.15265  34.00000 -33.59792    09-01-05
54837  -0.03329   0.15458  34.00000 -33.59908    09-01-06
54838  -0.03753   0.15620  34.00000 -33.60007    09-01-07
54839  -0.04170   0.15800  34.00000 -33.60079    09-01-08
54840  -0.04585   0.15963  34.00000 -33.60132    09-01-09
54841  -0.04956   0.16116  34.00000 -33.60188    09-01-10
54842  -0.05307   0.16271  34.00000 -33.60253    09-01-11
54843  -0.05650   0.16435  34.00000 -33.60348    09-01-12
54844  -0.05943   0.16619  34.00000 -33.60471    09-01-13
54845  -0.06240   0.16767  34.00000 -33.60617    09-01-14
54846  -0.06532   0.16920  34.00000 -33.60768    09-01-15
54847  -0.06815   0.17038  34.00000 -33.60911    09-01-16
54848  -0.07072   0.17141  34.00000 -33.61038    09-01-17
54849  -0.07322   0.17303  34.00000 -33.61144    09-01-18
54850  -0.07570   0.17489  34.00000 -33.61222    09-01-19
54851  -0.07828   0.17703  34.00000 -33.61272    09-01-20
54852  -0.08108   0.17953  34.00000 -33.61302    09-01-21
54853  -0.08442   0.18186  34.00000 -33.61318    09-01-22
54854  -0.08751   0.18425  34.00000 -33.61322    09-01-23
54855  -0.09002   0.18667  34.00000 -33.61325    09-01-24
54856  -0.09161   0.18935  34.00000 -33.61338    09-01-25
54857  -0.09315   0.19213  34.00000 -33.61366    09-01-26
54858  -0.09438   0.19490  34.00000 -33.61413    09-01-27
54859  -0.09597   0.19740  34.00000 -33.61481    09-01-28
54860  -0.09804   0.19998  34.00000 -33.61563    09-01-29
54861  -0.10029   0.20260  34.00000 -33.61659    09-01-30
54862  -0.10282   0.20528  34.00000 -33.61756    09-01-31
54863  -0.10544   0.20796  34.00000 -33.61846    09-02-01
54864  -0.10743   0.21058  34.00000 -33.61929    09-02-02
54865  -0.10834   0.21356  34.00000 -33.61996    09-02-03
54866  -0.10902   0.21693  34.00000 -33.62049    09-02-04
54867  -0.11002   0.22067  34.00000 -33.62093    09-02-05
54868  -0.11169   0.22435  34.00000 -33.62137    09-02-06
54869  -0.11376   0.22792  34.00000 -33.62191    09-02-07
54870  -0.11592   0.23134  34.00000 -33.62266    09-02-08
54871  -0.11805   0.23439  34.00000 -33.62370    09-02-09
54872  -0.11966   0.23713  34.00000 -33.62498    09-02-10
54873  -0.12054   0.24039  34.00000 -33.62642    09-02-11
54874  -0.12138   0.24405  34.00000 -33.62786    09-02-12
54875  -0.12225   0.24770  34.00000 -33.62912    09-02-13
54876  -0.12370   0.25120  34.00000 -33.63008    09-02-14
54877  -0.12522   0.25492  34.00000 -33.63079    09-02-15
54878  -0.12682   0.25870  34.00000 -33.63132    09-02-16
54879  -0.12859   0.26206  34.00000 -33.63170    09-02-17
54880  -0.13053   0.26509  34.00000 -33.63193    09-02-18
54881  -0.13228   0.26782  34.00000 -33.63209    09-02-19
54882  -0.13329   0.27045  34.00000 -33.63223    09-02-20
54883  -0.13377   0.27302  34.00000 -33.63239    09-02-21
54884  -0.13411   0.27577  34.00000 -33.63265    09-02-22
54885  -0.13377   0.27869  34.00000 -33.63313    09-02-23
54886  -0.13314   0.28208  34.00000 -33.63385    09-02-24
54887  -0.13356   0.28569  34.00000 -33.63478    09-02-25
54888  -0.13347   0.28893  34.00000 -33.63592    09-02-26
54889  -0.13368   0.29257  34.00000 -33.63717    09-02-27
54890  -0.13394   0.29615  34.00000 -33.63844    09-02-28
54891  -0.13438   0.29980  34.00000 -33.63966    09-03-01
54892  -0.13474   0.30321  34.00000 -33.64079    09-03-02
54893  -0.13484   0.30636  34.00000 -33.64180    09-03-03
54894  -0.13416   0.30967  34.00000 -33.64268    09-03-04
54895  -0.13371   0.31318  34.00000 -33.64345    09-03-05
54896  -0.13336   0.31680  34.00000 -33.64422    09-03-06
54897  -0.13315   0.32068  34.00000 -33.64512    09-03-07
54898  -0.13297   0.32461  34.00000 -33.64622    09-03-08
54899  -0.13278   0.32879  34.00000 -33.64760    09-03-09
54900  -0.13247   0.33288  34.00000 -33.64924    09-03-10
54901  -0.13219   0.33684  34.00000 -33.65099    09-03-11
54902  -0.13198   0.34056  34.00000 -33.65271    09-03-12
54903  -0.13160   0.34385  34.00000 -33.65430    09-03-13
54904  -0.13092   0.34676  34.00000 -33.65567    09-03-14
54905  -0.13027   0.35008  34.00000 -33.65680    09-03-15
54906  -0.12947   0.35327  34.00000 -33.65772    09-03-16
54907  -0.12852   0.35669  34.00000 -33.65847    09-03-17
54908  -0.12771   0.35984  34.00000 -33.65908    09-03-18
54909  -0.12729   0.36330  34.00000 -33.65965    09-03-19
54910  -0.12678   0.36677  34.00000 -33.66030    09-03-20
54911  -0.12600   0.37011  34.00000 -33.66107    09-03-21
54912  -0.12485   0.37356  34.00000 -33.66208    09-03-22
54913  -0.12349   0.37685  34.00000 -33.66332    09-03-23
54914  -0.12196   0.38050  34.00000 -33.66478    09-03-24
54915  -0.12093   0.38428  34.00000 -33.66639    09-03-25
54916  -0.11990   0.38792  34.00000 -33.66805    09-03-26
54917  -0.11917   0.39160  34.00000 -33.66971    09-03-27
54918  -0.11847   0.39493  34.00000 -33.67128    09-03-28
54919  -0.11807   0.39810  34.00000 -33.67265    09-03-29
54920  -0.11839   0.40084  34.00000 -33.67378    09-03-30
54921  -0.11886   0.40362  34.00000 -33.67471    09-03-31
54922  -0.11881   0.40593  34.00000 -33.67551    09-04-01
54923  -0.11776   0.40835  34.00000 -33.67630    09-04-02
54924  -0.11658   0.41094  34.00000 -33.67718    09-04-03
54925  -0.11510   0.41366  34.00000 -33.67820    09-04-04
54926  -0.11325   0.41642  34.00000 -33.67939    09-04-05
54927  -0.11075   0.41953  34.00000 -33.68084    09-04-06
54928  -0.10846   0.42308  34.00000 -33.68251    09-04-07
54929  -0.10684   0.42608  34.00000 -33.68430    09-04-08
54930  -0.10532   0.42892  34.00000 -33.68603    09-04-09
54931  -0.10373   0.43166  34.00000 -33.68760    09-04-10
54932  -0.10229   0.43456  34.00000 -33.68898    09-04-11
54933  -0.10065   0.43708  34.00000 -33.69014    09-04-12
54934  -0.09861   0.43954  34.00000 -33.69108    09-04-13
54935  -0.09646   0.44239  34.00000 -33.69184    09-04-14
54936  -0.09418   0.44570  34.00000 -33.69257    09-04-15
54937  -0.09136   0.44917  34.00000 -33.69336    09-04-16
54938  -0.08893   0.45247  34.00000 -33.69425    09-04-17
54939  -0.08685   0.45534  34.00000 -33.69527    09-04-18
54940  -0.08483   0.45817  34.00000 -33.69644    09-04-19
54941  -0.08264   0.46083  34.00000 -33.69780    09-04-20
54942  -0.08068   0.46353  34.00000 -33.69941    09-04-21
54943  -0.07860   0.46643  34.00000 -33.70119    09-04-22
54944  -0.07693   0.46918  34.00000 -33.70300    09-04-23
54945  -0.07593   0.47162  34.00000 -33.70475    09-04-24
54946  -0.07496   0.47383  34.00000 -33.70636    09-04-25
54947  -0.07371   0.47609  34.00000 -33.70777    09-04-26
54948  -0.07197   0.47806  34.00000 -33.70897    09-04-27
54949  -0.06974   0.48019  34.00000 -33.71003    09-04-28
54950  -0.06760   0.48224  34.00000 -33.71104    09-04-29
54951  -0.06532   0.48441  34.00000 -33.71210    09-04-30
54952  -0.06231   0.48646  34.00000 -33.71330    09-05-01
54953  -0.05955   0.48862  34.00000 -33.71470    09-05-02
54954  -0.05671   0.49048  34.00000 -33.71631    09-05-03
54955  -0.05390   0.49240  34.00000 -33.71808    09-05-04
54956  -0.05155   0.49422  34.00000 -33.71987    09-05-05
54957  -0.04889   0.49589  34.00000 -33.72158    09-05-06
54958  -0.04579   0.49766  34.00000 -33.72310    09-05-07
54959  -0.04272   0.49979  34.00000 -33.72437    09-05-08
54960  -0.03967   0.50212  34.00000 -33.72532    09-05-09
54961  -0.03660   0.50434  34.00000 -33.72606    09-05-10
54962  -0.03365   0.50610  34.00000 -33.72668    09-05-11
54963  -0.03116   0.50790  34.00000 -33.72723    09-05-12
54964  -0.02848   0.50982  34.00000 -33.72777    09-05-13
54965  -0.02579   0.51192  34.00000 -33.72836    09-05-14
54966  -0.02311   0.51370  34.00000 -33.72906    09-05-15
54967  -0.02011   0.51544  34.00000 -33.72992    09-05-16
54968  -0.01663   0.51689  34.00000 -33.73090    09-05-17
54969  -0.01295   0.51851  34.00000 -33.73202    09-05-18
54970  -0.00945   0.52020  34.00000 -33.73330    09-05-19
54971  -0.00594   0.52161  34.00000 -33.73475    09-05-20
54972  -0.00261   0.52271  34.00000 -33.73624    09-05-21
54973   0.00062   0.52404  34.00000 -33.73763    09-05-22
54974   0.00366   0.52525  34.00000 -33.73884    09-05-23
54975   0.00708   0.52626  34.00000 -33.73987    09-05-24
54976   0.01076   0.52747  34.00000 -33.74074    09-05-25
54977   0.01383   0.52876  34.00000 -33.74150    09-05-26
54978   0.01659   0.53020  34.00000 -33.74223    09-05-27
54979   0.01931   0.53151  34.00000 -33.74307    09-05-28
54980   0.02182   0.53261  34.00000 -33.74412    09-05-29
54981   0.02456   0.53336  34.00000 -33.74540    09-05-30
54982   0.02784   0.53365  34.00000 -33.74684    09-05-31
54983   0.03154   0.53356  34.00000 -33.74829    09-06-01
54984   0.03550   0.53373  34.00000 -33.74964    09-06-02
54985   0.03952   0.53436  34.00000 -33.75084    09-06-03
54986   0.04377   0.53523  34.00000 -33.75183    09-06-04
54987   0.04816   0.53656  34.00000 -33.75258    09-06-05
54988   0.05176   0.53779  34.00000 -33.75311    09-06-06
54989   0.05526   0.53879  34.00000 -33.75350    09-06-07
54990   0.05863   0.53948  34.00000 -33.75378    09-06-08
54991   0.06170   0.54007  34.00000 -33.75403    09-06-09
54992   0.06437   0.54044  34.00000 -33.75434    09-06-10
54993   0.06759   0.54042  34.00000 -33.75476    09-06-11
54994   0.07106   0.54056  34.00000 -33.75534    09-06-12
54995   0.07474   0.54106  34.00000 -33.75608    09-06-13
54996   0.07854   0.54154  34.00000 -33.75693    09-06-14
54997   0.08221   0.54181  34.00000 -33.75785    09-06-15
54998   0.08565   0.54190  34.00000 -33.75884    09-06-16
54999   0.08856   0.54169  34.00000 -33.75988    09-06-17
55000   0.09124   0.54118  34.00000 -33.76085    09-06-18
55001   0.09410   0.54070  34.00000 -33.76166    09-06-19
55002   0.09723   0.54048  34.00000 -33.76226    09-06-20
55003   0.10031   0.54031  34.00000 -33.76266    09-06-21
55004   0.10312   0.53981  34.00000 -33.76289    09-06-22
55005   0.10601   0.53912  34.00000 -33.76301    09-06-23
55006   0.10921   0.53843  34.00000 -33.76319    09-06-24
55007   0.11245   0.53794  34.00000 -33.76348    09-06-25
55008   0.11536   0.53763  34.00000 -33.76397    09-06-26
55009   0.11807   0.53721  34.00000 -33.76463    09-06-27
55010   0.12084   0.53669  34.00000 -33.76537    09-06-28
55011   0.12372   0.53584  34.00000 -33.76607    09-06-29
55012   0.12684   0.53491  34.00000 -33.76661    09-06-30
55013   0.13045   0.53362  34.00000 -33.76693    09-07-01
55014   0.13432   0.53255  34.00000 -33.76698    09-07-02
55015   0.13849   0.53164  34.00000 -33.76684    09-07-03
55016   0.14250   0.53103  34.00000 -33.76658    09-07-04
55017   0.14603   0.53037  34.00000 -33.76621    09-07-05
55018   0.14916   0.52958  34.00000 -33.76578    09-07-06
55019   0.15220   0.52870  34.00000 -33.76538    09-07-07
55020   0.15483   0.52765  34.00000 -33.76506    09-07-08
55021   0.15730   0.52676  34.00000 -33.76487    09-07-09
55022   0.15987   0.52582  34.00000 -33.76481    09-07-10
55023   0.16280   0.52490  34.00000 -33.76488    09-07-11
55024   0.16588   0.52417  34.00000 -33.76511    09-07-12
55025   0.16904   0.52338  34.00000 -33.76541    09-07-13
55026   0.17186   0.52229  34.00000 -33.76572    09-07-14
55027   0.17560   0.52123  34.00000 -33.76601    09-07-15
55028   0.17925   0.52006  34.00000 -33.76622    09-07-16
55029   0.18263   0.51901  34.00000 -33.76627    09-07-17
55030   0.18594   0.51826  34.00000 -33.76619    09-07-18
55031   0.18887   0.51730  34.00000 -33.76605    09-07-19
55032   0.19191   0.51598  34.00000 -33.76591    09-07-20
55033   0.19500   0.51480  34.00000 -33.76584    09-07-21
55034   0.19789   0.51365  34.00000 -33.76591    09-07-22
55035   0.20069   0.51219  34.00000 -33.76619    09-07-23
55036   0.20314   0.51062  34.00000 -33.76671    09-07-24
55037   0.20543   0.50879  34.00000 -33.76742    09-07-25
55038   0.20787   0.50686  34.00000 -33.76818    09-07-26
55039   0.21059   0.50480  34.00000 -33.76888    09-07-27
55040   0.21328   0.50278  34.00000 -33.76944    09-07-28
55041   0.21560   0.50024  34.00000 -33.76977    09-07-29
55042   0.21757   0.49795  34.00000 -33.76984    09-07-30
55043   0.21960   0.49561  34.00000 -33.76970    09-07-31
55044   0.22177   0.49295  34.00000 -33.76942    09-08-01
55045   0.22397   0.49033  34.00000 -33.76907    09-08-02
55046   0.22593   0.48762  34.00000 -33.76878    09-08-03
55047   0.22809   0.48510  34.00000 -33.76861    09-08-04
55048   0.22999   0.48237  34.00000 -33.76854    09-08-05
55049   0.23206   0.47996  34.00000 -33.76864    09-08-06
55050   0.23425   0.47751  34.00000 -33.76895    09-08-07
55051   0.23634   0.47534  34.00000 -33.76940    09-08-08
55052   0.23839   0.47314  34.00000 -33.76998    09-08-09
55053   0.24043   0.47073  34.00000 -33.77064    09-08-10
55054   0.24239   0.46834  34.00000 -33.77129    09-08-11
55055   0.24452   0.46568  34.00000 -33.77184    09-08-12
55056   0.24666   0.46335  34.00000 -33.77222    09-08-13
55057   0.24858   0.46122  34.00000 -33.77240    09-08-14
55058   0.24995   0.45916  34.00000 -33.77241    09-08-15
55059   0.25151   0.45683  34.00000 -33.77233    09-08-16
55060   0.25287   0.45440  34.00000 -33.77227    09-08-17
55061   0.25402   0.45203  34.00000 -33.77238    09-08-18
55062   0.25501   0.44959  34.00000 -33.77278    09-08-19
55063   0.25623   0.44713  34.00000 -33.77344    09-08-20
55064   0.25812   0.44470  34.00000 -33.77433    09-08-21
55065   0.25969   0.44253  34.00000 -33.77533    09-08-22
55066   0.26091   0.44033  34.00000 -33.77628    09-08-23
55067   0.26189   0.43806  34.00000 -33.77709    09-08-24
55068   0.26324   0.43579  34.00000 -33.77769    09-08-25
55069   0.26421   0.43355  34.00000 -33.77807    09-08-26
55070   0.26539   0.43117  34.00000 -33.77828    09-08-27
55071   0.26644   0.42874  34.00000 -33.77837    09-08-28
55072   0.26761   0.42618  34.00000 -33.77843    09-08-29
55073   0.26886   0.42354  34.00000 -33.77850    09-08-30
55074   0.26990   0.42079  34.00000 -33.77862    09-08-31
55075   0.27037   0.41809  34.00000 -33.77884    09-09-01
55076   0.27093   0.41484  34.00000 -33.77922    09-09-02
55077   0.27149   0.41175  34.00000 -33.77978    09-09-03
55078   0.27222   0.40885  34.00000 -33.78050    09-09-04
55079   0.27271   0.40624  34.00000 -33.78138    09-09-05
55080   0.27281   0.40356  34.00000 -33.78233    09-09-06
55081   0.27252   0.40059  34.00000 -33.78327    09-09-07
55082   0.27233   0.39748  34.00000 -33.78414    09-09-08
55083   0.27221   0.39450  34.00000 -33.78484    09-09-09
55084   0.27183   0.39177  34.00000 -33.78536    09-09-10
55085   0.27168   0.38894  34.00000 -33.78571    09-09-11
55086   0.27157   0.38589  34.00000 -33.78597    09-09-12
55087   0.27199   0.38278  34.00000 -33.78626    09-09-13
55088   0.27249   0.37971  34.00000 -33.78669    09-09-14
55089   0.27326   0.37658  34.00000 -33.78732    09-09-15
55090   0.27420   0.37365  34.00000 -33.78819    09-09-16
55091   0.27517   0.37101  34.00000 -33.78934    09-09-17
55092   0.27572   0.36837  34.00000 -33.79067    09-09-18
55093   0.27552   0.36579  34.00000 -33.79203    09-09-19
55094   0.27494   0.36325  34.00000 -33.79330    09-09-20
55095   0.27410   0.36053  34.00000 -33.79438    09-09-21
55096   0.27353   0.35758  34.00000 -33.79517    09-09-22
55097   0.27274   0.35453  34.00000 -33.79571    09-09-23
55098   0.27207   0.35129  34.00000 -33.79609    09-09-24
55099   0.27117   0.34805  34.00000 -33.79639    09-09-25
55100   0.27027   0.34500  34.00000 -33.79666    09-09-26
55101   0.26916   0.34195  34.00000 -33.79694    09-09-27
55102   0.26835   0.33901  34.00000 -33.79731    09-09-28
55103   0.26735   0.33667  34.00000 -33.79790    09-09-29
55104   0.26663   0.33409  34.00000 -33.79877    09-09-30
55105   0.26565   0.33133  34.00000 -33.79987    09-10-01
55106   0.26507   0.32834  34.00000 -33.80111    09-10-02
55107   0.26465   0.32565  34.00000 -33.80240    09-10-03
55108   0.26423   0.32297  34.00000 -33.80373    09-10-04
55109   0.26369   0.32035  34.00000 -33.80499    09-10-05
55110   0.26326   0.31790  34.00000 -33.80609    09-10-06
55111   0.26241   0.31555  34.00000 -33.80703    09-10-07
55112   0.26193   0.31333  34.00000 -33.80779    09-10-08
55113   0.26205   0.31095  34.00000 -33.80841    09-10-09
55114   0.26176   0.30849  34.00000 -33.80900    09-10-10
55115   0.26113   0.30599  34.00000 -33.80961    09-10-11
55116   0.26014   0.30362  34.00000 -33.81032    09-10-12
55117   0.25883   0.30138  34.00000 -33.81126    09-10-13
55118   0.25715   0.29910  34.00000 -33.81245    09-10-14
55119   0.25500   0.29617  34.00000 -33.81384    09-10-15
55120   0.25362   0.29304  34.00000 -33.81532    09-10-16
55121   0.25274   0.29048  34.00000 -33.81679    09-10-17
55122   0.25190   0.28796  34.00000 -33.81812    09-10-18
55123   0.25097   0.28555  34.00000 -33.81922    09-10-19
55124   0.24996   0.28340  34.00000 -33.82011    09-10-20
55125   0.24908   0.28149  34.00000 -33.82082    09-10-21
55126   0.24803   0.27924  34.00000 -33.82142    09-10-22
55127   0.24732   0.27663  34.00000 -33.82198    09-10-23
55128   0.24608   0.27388  34.00000 -33.82251    09-10-24
55129   0.24482   0.27108  34.00000 -33.82307    09-10-25
55130   0.24398   0.26878  34.00000 -33.82377    09-10-26
55131   0.24285   0.26651  34.00000 -33.82467    09-10-27
55132   0.24188   0.26431  34.00000 -33.82573    09-10-28
55133   0.24067   0.26212  34.00000 -33.82691    09-10-29
55134   0.23946   0.25983  34.00000 -33.82815    09-10-30
55135   0.23763   0.25763  34.00000 -33.82943    09-10-31
55136   0.23570   0.25561  34.00000 -33.83067    09-11-01
55137   0.23457   0.25341  34.00000 -33.83181    09-11-02
55138   0.23441   0.25165  34.00000 -33.83278    09-11-03
55139   0.23399   0.25007  34.00000 -33.83361    09-11-04
55140   0.23331   0.24827  34.00000 -33.83432    09-11-05
55141   0.23198   0.24628  34.00000 -33.83498    09-11-06
55142   0.22973   0.24371  34.00000 -33.83564    09-11-07
55143   0.22721   0.24108  34.00000 -33.83640    09-11-08
55144   0.22494   0.23863  34.00000 -33.83729    09-11-09
55145   0.22294   0.23648  34.00000 -33.83832    09-11-10
55146   0.22059   0.23434  34.00000 -33.83956    09-11-11
55147   0.21812   0.23226  34.00000 -33.84089    09-11-12
55148   0.21572   0.23019  34.00000 -33.84220    09-11-13
55149   0.21289   0.22834  34.00000 -33.84335    09-11-14
55150   0.20967   0.22665  34.00000 -33.84429    09-11-15
55151   0.20630   0.22513  34.00000 -33.84503    09-11-16
55152   0.20309   0.22378  34.00000 -33.84559    09-11-17
55153   0.20063   0.22234  34.00000 -33.84607    09-11-18
55154   0.19790   0.22089  34.00000 -33.84646    09-11-19
55155   0.19561   0.21947  34.00000 -33.84680    09-11-20
55156   0.19363   0.21805  34.00000 -33.84722    09-11-21
55157   0.19150   0.21673  34.00000 -33.84784    09-11-22
55158   0.18967   0.21533  34.00000 -33.84869    09-11-23
55159   0.18791   0.21387  34.00000 -33.84971    09-11-24
55160   0.18582   0.21291  34.00000 -33.85085    09-11-25
55161   0.18360   0.21239  34.00000 -33.85210    09-11-26
55162   0.18093   0.21192  34.00000 -33.85344    09-11-27
55163   0.17801   0.21104  34.00000 -33.85479    09-11-28
55164   0.17501   0.21013  34.00000 -33.85605    09-11-29
55165   0.17218   0.20944  34.00000 -33.85716    09-11-30
55166   0.16873   0.20885  34.00000 -33.85805    09-12-01
55167   0.16524   0.20761  34.00000 -33.85876    09-12-02
55168   0.16185   0.20621  34.00000 -33.85940    09-12-03
55169   0.15899   0.20475  34.00000 -33.86006    09-12-04
55170   0.15665   0.20332  34.00000 -33.86083    09-12-05
55171   0.15446   0.20213  34.00000 -33.86176    09-12-06
55172   0.15221   0.20123  34.00000 -33.86287    09-12-07
55173   0.14966   0.20064  34.00000 -33.86417    09-12-08
55174   0.14729   0.19960  34.00000 -33.86559    09-12-09
55175   0.14506   0.19862  34.00000 -33.86699    09-12-10
55176   0.14261   0.19760  34.00000 -33.86824    09-12-11
55177   0.14032   0.19678  34.00000 -33.86927    09-12-12
55178   0.13835   0.19617  34.00000 -33.87010    09-12-13
55179   0.13615   0.19592  34.00000 -33.87080    09-12-14
55180   0.13325   0.19563  34.00000 -33.87141    09-12-15
55181   0.13047   0.19514  34.00000 -33.87198    09-12-16
55182   0.12803   0.19461  34.00000 -33.87259    09-12-17
55183   0.12553   0.19392  34.00000 -33.87325    09-12-18
55184   0.12336   0.19368  34.00000 -33.87398    09-12-19
55185   0.12176   0.19362  34.00000 -33.87487    09-12-20
55186   0.12002   0.19353  34.00000 -33.87594    09-12-21
55187   0.11818   0.19321  34.00000 -33.87715    09-12-22
55188   0.11603   0.19289  34.00000 -33.87847    09-12-23
55189   0.11389   0.19248  34.00000 -33.87980    09-12-24
55190   0.11207   0.19206  34.00000 -33.88104    09-12-25
55191   0.11041   0.19183  34.00000 -33.88218    09-12-26
55192   0.10867   0.19176  34.00000 -33.88322    09-12-27
55193   0.10679   0.19182  34.00000 -33.88408    09-12-28
55194   0.10491   0.19184  34.00000 -33.88471    09-12-29
55195   0.10283   0.19202  34.00000 -33.88514    09-12-30
55196   0.10072   0.19227  34.00000 -33.88550    09-12-31
55197   0.09872   0.19284  34.00000 -33.88593    10-01-01
55198   0.09666   0.19316  34.00000 -33.88656    10-01-02
55199   0.09470   0.19316  34.00000 -33.88749    10-01-03
55200   0.09279   0.19338  34.00000 -33.88862    10-01-04
55201   0.09047   0.19388  34.00000 -33.88998    10-01-05
55202   0.08766   0.19407  34.00000 -33.89139    10-01-06
55203   0.08431   0.19429  34.00000 -33.89267    10-01-07
55204   0.08137   0.19441  34.00000 -33.89375    10-01-08
55205   0.07790   0.19449  34.00000 -33.89460    10-01-09
55206   0.07424   0.19438  34.00000 -33.89518    10-01-10
55207   0.07058   0.19427  34.00000 -33.89557    10-01-11
55208   0.06760   0.19446  34.00000 -33.89586    10-01-12
55209   0.06493   0.19453  34.00000 -33.89613    10-01-13
55210   0.06217   0.19488  34.00000 -33.89637    10-01-14
55211   0.05913   0.19526  34.00000 -33.89668    10-01-15
55212   0.05586   0.19558  34.00000 -33.89714    10-01-16
55213   0.05242   0.19578  34.00000 -33.89779    10-01-17
55214   0.04887   0.19596  34.00000 -33.89862    10-01-18
55215   0.04503   0.19615  34.00000 -33.89959    10-01-19
55216   0.04100   0.19651  34.00000 -33.90058    10-01-20
55217   0.03710   0.19682  34.00000 -33.90160    10-01-21
55218   0.03353   0.19709  34.00000 -33.90261    10-01-22
55219   0.03068   0.19717  34.00000 -33.90359    10-01-23
55220   0.02812   0.19740  34.00000 -33.90449    10-01-24
55221   0.02563   0.19795  34.00000 -33.90527    10-01-25
55222   0.02293   0.19866  34.00000 -33.90592    10-01-26
55223   0.02073   0.19925  34.00000 -33.90648    10-01-27
55224   0.01887   0.20037  34.00000 -33.90707    10-01-28
55225   0.01786   0.20190  34.00000 -33.90790    10-01-29
